1.00000, 0.48254, -0.28497, -0.34764, 0.10001, 0.24772, -0.82348, -0.16697
0.48254, 1.00000, -0.30434, 0.00085, -0.28498, -0.10578, -0.41515, -0.52144
-0.28497, -0.30434, 1.00000, -0.01717, 0.19923, -0.17063, 0.08421, -0.09018
-0.34764, 0.00085, -0.01717, 1.00000, 0.20760, -0.64808, 0.21256, 0.00778
0.10001, -0.28498, 0.19923, 0.20760, 1.00000, 0.09805, -0.09351, 0.61016
0.24772, -0.10578, -0.17063, -0.64808, 0.09805, 1.00000, -0.00286, 0.39213
-0.82348, -0.41515, 0.08421, 0.21256, -0.09351, -0.00286, 1.00000, 0.32667
-0.16697, -0.52144, -0.09018, 0.00778, 0.61016, 0.39213, 0.32667, 1.00000
