Iteration	Posterior	Likelihood	Prior	rho[3][4]
0	-19910.26	0	-19910.26	-0.3366123
500	-1688.78	0	-1688.78	-0.001324947
1000	-1397.975	0	-1397.975	0.03319919
1500	-1372.226	0	-1372.226	-0.06231455
2000	-1357.784	0	-1357.784	0.05764025
2500	-1273.304	0	-1273.304	-0.07238736
3000	-1247.177	0	-1247.177	0.06252135
3500	-1243.089	0	-1243.089	0.02446707
4000	-1233.841	0	-1233.841	0.1026435
4500	-1229.855	0	-1229.855	0.1932421
5000	-1244.607	0	-1244.607	0.04503334
5500	-1233.043	0	-1233.043	0.1714101
6000	-1205.076	0	-1205.076	-0.01691064
6500	-1262.288	0	-1262.288	-0.02562279
7000	-1211.548	0	-1211.548	0.09748289
7500	-1219.565	0	-1219.565	0.1914891
8000	-1250.792	0	-1250.792	0.2051375
8500	-1245.997	0	-1245.997	0.1915852
9000	-1316.824	0	-1316.824	0.1491324
9500	-1230.902	0	-1230.902	0.02121274
10000	-1272.767	0	-1272.767	0.3956648
10500	-1233.876	0	-1233.876	0.3019489
11000	-1172.672	0	-1172.672	0.3010799
11500	-1164.007	0	-1164.007	0.2839035
12000	-1157.338	0	-1157.338	0.4028635
12500	-1129.603	0	-1129.603	0.3696309
13000	-1111.142	0	-1111.142	0.5624261
13500	-1125.284	0	-1125.284	0.6036379
14000	-1107.958	0	-1107.958	0.5516363
14500	-1131.495	0	-1131.495	0.5480737
15000	-1192.714	0	-1192.714	0.135306
15500	-1186.817	0	-1186.817	0.1122624
16000	-1218.837	0	-1218.837	0.2186182
16500	-1186.263	0	-1186.263	0.3440153
17000	-1216.814	0	-1216.814	0.03034289
17500	-1175.131	0	-1175.131	0.1921417
18000	-1144.735	0	-1144.735	0.04417732
18500	-1100.203	0	-1100.203	0.0636619
19000	-1093.598	0	-1093.598	0.1531107
19500	-1090.616	0	-1090.616	0.1021262
20000	-1096.407	0	-1096.407	0.1655331
20500	-1074.927	0	-1074.927	0.1796913
21000	-1075.592	0	-1075.592	0.002659865
21500	-1061.054	0	-1061.054	0.2012656
22000	-1010.929	0	-1010.929	-0.002174832
22500	-975.3933	0	-975.3933	0.1542506
23000	-1015.859	0	-1015.859	-0.1213823
23500	-1072.075	0	-1072.075	-0.19033
24000	-1021.387	0	-1021.387	-0.06335163
24500	-1129.329	0	-1129.329	-0.1586407
25000	-1013.339	0	-1013.339	0.008814441
25500	-1101.822	0	-1101.822	0.02010548
26000	-1027.849	0	-1027.849	0.1276317
26500	-1019.711	0	-1019.711	-0.1080597
27000	-1048.577	0	-1048.577	-0.1547721
27500	-1066.876	0	-1066.876	-0.2468345
28000	-998.7576	0	-998.7576	-0.3539933
28500	-990.117	0	-990.117	-0.3694372
29000	-1054.344	0	-1054.344	-0.2610063
29500	-1023.887	0	-1023.887	-0.1338426
30000	-1076.373	0	-1076.373	-0.2187677
30500	-1064.916	0	-1064.916	-0.2402215
31000	-1023.95	0	-1023.95	-0.3464384
31500	-1016.042	0	-1016.042	-0.2500853
32000	-1016.373	0	-1016.373	-0.2465005
32500	-1162.796	0	-1162.796	-0.3430843
33000	-1131.47	0	-1131.47	-0.4383262
33500	-1164.321	0	-1164.321	-0.2021579
34000	-1081.814	0	-1081.814	-0.3076304
34500	-1034.262	0	-1034.262	-0.195092
35000	-873.9935	0	-873.9935	-0.3520757
35500	-886.2134	0	-886.2134	-0.3749386
36000	-920.7745	0	-920.7745	-0.2167394
36500	-986.173	0	-986.173	-0.2728724
37000	-949.1191	0	-949.1191	-0.2954713
37500	-957.1752	0	-957.1752	-0.2363103
38000	-903.3183	0	-903.3183	-0.3631709
38500	-976.9052	0	-976.9052	-0.3506887
39000	-891.3597	0	-891.3597	-0.2723955
39500	-835.7126	0	-835.7126	-0.306799
40000	-816.9829	0	-816.9829	-0.3013411
40500	-896.1632	0	-896.1632	-0.2698013
41000	-904.0288	0	-904.0288	-0.1973639
41500	-838.2874	0	-838.2874	-0.2768096
42000	-948.7113	0	-948.7113	-0.1853027
42500	-934.288	0	-934.288	-0.02268042
43000	-966.5111	0	-966.5111	-0.0244635
43500	-1053.589	0	-1053.589	0.01596433
44000	-1095.542	0	-1095.542	-0.1669574
44500	-1020.864	0	-1020.864	0.2615481
45000	-993.9178	0	-993.9178	0.04010435
45500	-1022.196	0	-1022.196	-0.04846716
46000	-1001.297	0	-1001.297	-0.08231076
46500	-1037.242	0	-1037.242	0.06717239
47000	-1014.093	0	-1014.093	-0.001557326
47500	-1008.664	0	-1008.664	-0.0226989
48000	-956.3027	0	-956.3027	-0.08150463
48500	-1026.89	0	-1026.89	-0.3432438
49000	-948.1402	0	-948.1402	-0.1019247
49500	-1002.882	0	-1002.882	-0.09771369
50000	-1060.238	0	-1060.238	0.04948334
50500	-945.9575	0	-945.9575	0.0568564
51000	-978.5115	0	-978.5115	0.06139014
51500	-1001.257	0	-1001.257	-0.04795287
52000	-968.4032	0	-968.4032	0.3187393
52500	-956.7235	0	-956.7235	0.3057623
53000	-969.1329	0	-969.1329	0.01776346
53500	-986.8941	0	-986.8941	-0.1061281
54000	-1049.882	0	-1049.882	-0.1046128
54500	-1045.87	0	-1045.87	-0.3376009
55000	-1005.443	0	-1005.443	-0.1993609
55500	-1015.051	0	-1015.051	-0.3861827
56000	-949.2985	0	-949.2985	-0.3349116
56500	-940.8776	0	-940.8776	-0.192325
57000	-988.6546	0	-988.6546	-0.07511152
57500	-1001.316	0	-1001.316	-0.1833378
58000	-910.2717	0	-910.2717	-0.3177139
58500	-913.3669	0	-913.3669	-0.3062644
59000	-968.9513	0	-968.9513	-0.2187403
59500	-1024.47	0	-1024.47	-0.1629458
