Iteration	Posterior	Likelihood	Prior	rho[2][4]
0	-19910.26	0	-19910.26	-0.03151295
500	-1688.78	0	-1688.78	0.1447525
1000	-1397.975	0	-1397.975	0.1201663
1500	-1372.226	0	-1372.226	0.06898507
2000	-1357.784	0	-1357.784	0.1648257
2500	-1273.304	0	-1273.304	0.1785335
3000	-1247.177	0	-1247.177	0.08150245
3500	-1243.089	0	-1243.089	0.04315093
4000	-1233.841	0	-1233.841	-0.00238312
4500	-1229.855	0	-1229.855	-0.1212988
5000	-1244.607	0	-1244.607	0.03499258
5500	-1233.043	0	-1233.043	-0.01915115
6000	-1205.076	0	-1205.076	-0.1169766
6500	-1262.288	0	-1262.288	-0.4253855
7000	-1211.548	0	-1211.548	-0.5413676
7500	-1219.565	0	-1219.565	-0.4034331
8000	-1250.792	0	-1250.792	-0.4225698
8500	-1245.997	0	-1245.997	-0.2444441
9000	-1316.824	0	-1316.824	0.001358966
9500	-1230.902	0	-1230.902	0.03943768
10000	-1272.767	0	-1272.767	0.002293501
10500	-1233.876	0	-1233.876	0.05495952
11000	-1172.672	0	-1172.672	-0.2742495
11500	-1164.007	0	-1164.007	-0.2602313
12000	-1157.338	0	-1157.338	-0.2350491
12500	-1129.603	0	-1129.603	-0.4211423
13000	-1111.142	0	-1111.142	-0.416847
13500	-1125.284	0	-1125.284	-0.5695879
14000	-1107.958	0	-1107.958	-0.5091154
14500	-1131.495	0	-1131.495	-0.5375429
15000	-1192.714	0	-1192.714	-0.5139388
15500	-1186.817	0	-1186.817	-0.7251092
16000	-1218.837	0	-1218.837	-0.4822986
16500	-1186.263	0	-1186.263	-0.582349
17000	-1216.814	0	-1216.814	-0.713946
17500	-1175.131	0	-1175.131	-0.7236604
18000	-1144.735	0	-1144.735	-0.8218805
18500	-1100.203	0	-1100.203	-0.8898966
19000	-1093.598	0	-1093.598	-0.8989795
19500	-1090.616	0	-1090.616	-0.8445549
20000	-1096.407	0	-1096.407	-0.8193287
20500	-1074.927	0	-1074.927	-0.8308869
21000	-1075.592	0	-1075.592	-0.8566095
21500	-1061.054	0	-1061.054	-0.8772429
22000	-1010.929	0	-1010.929	-0.925411
22500	-975.3933	0	-975.3933	-0.9457782
23000	-1015.859	0	-1015.859	-0.9399553
23500	-1072.075	0	-1072.075	-0.9124621
24000	-1021.387	0	-1021.387	-0.9001732
24500	-1129.329	0	-1129.329	-0.8193951
25000	-1013.339	0	-1013.339	-0.8877915
25500	-1101.822	0	-1101.822	-0.8096187
26000	-1027.849	0	-1027.849	-0.8745906
26500	-1019.711	0	-1019.711	-0.8879689
27000	-1048.577	0	-1048.577	-0.8625669
27500	-1066.876	0	-1066.876	-0.8137329
28000	-998.7576	0	-998.7576	-0.8828443
28500	-990.117	0	-990.117	-0.8870957
29000	-1054.344	0	-1054.344	-0.8083067
29500	-1023.887	0	-1023.887	-0.8112781
30000	-1076.373	0	-1076.373	-0.7847085
30500	-1064.916	0	-1064.916	-0.7979921
31000	-1023.95	0	-1023.95	-0.705551
31500	-1016.042	0	-1016.042	-0.7895995
32000	-1016.373	0	-1016.373	-0.6676401
32500	-1162.796	0	-1162.796	-0.6263165
33000	-1131.47	0	-1131.47	-0.6628389
33500	-1164.321	0	-1164.321	-0.5938762
34000	-1081.814	0	-1081.814	-0.6844056
34500	-1034.262	0	-1034.262	-0.8048889
35000	-873.9935	0	-873.9935	-0.9211369
35500	-886.2134	0	-886.2134	-0.9268857
36000	-920.7745	0	-920.7745	-0.8482329
36500	-986.173	0	-986.173	-0.8551783
37000	-949.1191	0	-949.1191	-0.8155364
37500	-957.1752	0	-957.1752	-0.820052
38000	-903.3183	0	-903.3183	-0.7791453
38500	-976.9052	0	-976.9052	-0.7942099
39000	-891.3597	0	-891.3597	-0.8191411
39500	-835.7126	0	-835.7126	-0.9211804
40000	-816.9829	0	-816.9829	-0.9045028
40500	-896.1632	0	-896.1632	-0.8977145
41000	-904.0288	0	-904.0288	-0.8477986
41500	-838.2874	0	-838.2874	-0.8149732
42000	-948.7113	0	-948.7113	-0.7758792
42500	-934.288	0	-934.288	-0.8729399
43000	-966.5111	0	-966.5111	-0.8989623
43500	-1053.589	0	-1053.589	-0.8955815
44000	-1095.542	0	-1095.542	-0.770698
44500	-1020.864	0	-1020.864	-0.8168043
45000	-993.9178	0	-993.9178	-0.8081158
45500	-1022.196	0	-1022.196	-0.8158784
46000	-1001.297	0	-1001.297	-0.757356
46500	-1037.242	0	-1037.242	-0.7799898
47000	-1014.093	0	-1014.093	-0.8735892
47500	-1008.664	0	-1008.664	-0.8961353
