Iteration	Posterior	Likelihood	Prior	rho[3][4]
0	-6745.466	0	-6745.466	0.6340945
500	-1185.533	0	-1185.533	0.06501415
1000	-1216.797	0	-1216.797	0.005348511
1500	-1163.849	0	-1163.849	-0.06820564
2000	-1138.38	0	-1138.38	-0.05345585
2500	-1155.783	0	-1155.783	0.09830804
3000	-1172.92	0	-1172.92	0.2148618
3500	-1132.039	0	-1132.039	0.2506196
4000	-1128.967	0	-1128.967	0.1143973
4500	-1136.101	0	-1136.101	0.3447402
5000	-1139.731	0	-1139.731	0.1405039
5500	-1092.51	0	-1092.51	0.4089469
6000	-1169.09	0	-1169.09	0.2484288
6500	-1088.315	0	-1088.315	0.2302768
7000	-1083.653	0	-1083.653	0.1488611
7500	-1067.347	0	-1067.347	0.3449796
8000	-1094.446	0	-1094.446	0.2741792
8500	-1066.858	0	-1066.858	0.3092292
9000	-1045.527	0	-1045.527	0.0147553
9500	-961.6165	0	-961.6165	0.3434725
10000	-1074.431	0	-1074.431	0.1819692
10500	-1082.994	0	-1082.994	0.1497191
11000	-1032.749	0	-1032.749	0.2094691
11500	-958.273	0	-958.273	0.1727781
12000	-973.0777	0	-973.0777	0.1020647
12500	-1015.582	0	-1015.582	0.1507085
13000	-965.4343	0	-965.4343	0.08316024
13500	-944.1389	0	-944.1389	-0.03325373
14000	-896.4239	0	-896.4239	0.1049773
14500	-897.9202	0	-897.9202	0.0534401
15000	-804.0202	0	-804.0202	0.09215475
15500	-850.6665	0	-850.6665	0.1640371
16000	-869.6155	0	-869.6155	0.07821758
16500	-810.654	0	-810.654	0.06945368
17000	-852.7999	0	-852.7999	0.1229838
17500	-890.9402	0	-890.9402	0.2314669
18000	-990.1745	0	-990.1745	0.3204848
18500	-860.0064	0	-860.0064	0.3167272
19000	-956.1029	0	-956.1029	0.2322293
19500	-965.8109	0	-965.8109	0.4301145
20000	-979.7356	0	-979.7356	0.4373429
20500	-1046.56	0	-1046.56	0.4850309
21000	-1038.777	0	-1038.777	0.4327176
21500	-927.8782	0	-927.8782	0.3256091
22000	-962.7937	0	-962.7937	0.2768977
22500	-1022.452	0	-1022.452	0.1545048
23000	-956.8842	0	-956.8842	0.2852506
23500	-974.9478	0	-974.9478	0.312628
24000	-883.5311	0	-883.5311	0.3873785
24500	-978.0493	0	-978.0493	0.240466
25000	-965.0673	0	-965.0673	0.4973676
25500	-992.2978	0	-992.2978	0.4147451
26000	-964.5376	0	-964.5376	0.404571
26500	-995.6821	0	-995.6821	0.4445995
27000	-1016.627	0	-1016.627	0.4421896
27500	-1079.82	0	-1079.82	0.2018483
28000	-1068.151	0	-1068.151	0.1008839
28500	-1034.211	0	-1034.211	0.1271716
29000	-1138.565	0	-1138.565	0.1070953
29500	-1156.931	0	-1156.931	0.3549584
30000	-1074.967	0	-1074.967	0.2592349
30500	-1091.418	0	-1091.418	0.4396189
31000	-1127.784	0	-1127.784	0.2598743
31500	-1089.804	0	-1089.804	0.2111782
32000	-1082.073	0	-1082.073	0.2875127
32500	-1078.689	0	-1078.689	0.4274349
33000	-988.6399	0	-988.6399	0.4011584
33500	-1008.612	0	-1008.612	0.2649112
34000	-1101.261	0	-1101.261	0.2321567
34500	-1169.263	0	-1169.263	0.4615637
35000	-1137.676	0	-1137.676	0.330249
35500	-1164.916	0	-1164.916	0.2140943
36000	-1167.479	0	-1167.479	0.1820652
36500	-1112.28	0	-1112.28	0.4007376
37000	-1158.522	0	-1158.522	0.3503038
37500	-1169.576	0	-1169.576	0.3923892
38000	-1157.366	0	-1157.366	0.4669066
38500	-1169.779	0	-1169.779	0.279836
39000	-1219.01	0	-1219.01	0.3065551
39500	-1130.516	0	-1130.516	0.4705844
40000	-1103.616	0	-1103.616	0.5585208
40500	-1151.664	0	-1151.664	0.4068698
41000	-1155.979	0	-1155.979	0.5039715
41500	-1180.23	0	-1180.23	0.342145
42000	-1166.521	0	-1166.521	0.4074357
42500	-1149.484	0	-1149.484	0.5295988
43000	-1103.486	0	-1103.486	0.2394509
43500	-1181.257	0	-1181.257	0.2952381
44000	-1231.849	0	-1231.849	0.2502014
44500	-1156.893	0	-1156.893	0.1676007
45000	-1101.675	0	-1101.675	0.2963305
45500	-1094.8	0	-1094.8	0.3012372
46000	-1110.579	0	-1110.579	0.4525097
46500	-1056.717	0	-1056.717	0.4276114
47000	-1040.56	0	-1040.56	0.3364725
47500	-979.094	0	-979.094	0.5601171
48000	-1042.86	0	-1042.86	0.5006218
48500	-1110.949	0	-1110.949	0.586368
49000	-1034.828	0	-1034.828	0.474043
49500	-987.6217	0	-987.6217	0.5246246
50000	-1027.825	0	-1027.825	0.5302048
50500	-1073.922	0	-1073.922	0.2379116
51000	-1121.539	0	-1121.539	0.20535
51500	-1082.174	0	-1082.174	0.3621107
52000	-1081.142	0	-1081.142	0.3586535
52500	-1108.563	0	-1108.563	0.4040714
53000	-1137.906	0	-1137.906	0.3678449
53500	-1035.065	0	-1035.065	0.3420338
54000	-971.8506	0	-971.8506	0.3174454
54500	-950.461	0	-950.461	0.2559243
55000	-1009.286	0	-1009.286	0.2324424
55500	-905.3449	0	-905.3449	0.2490797
56000	-980.225	0	-980.225	0.08273709
56500	-966.6051	0	-966.6051	-0.2130101
57000	-853.9578	0	-853.9578	0.004095186
57500	-873.9882	0	-873.9882	-0.07352973
