Iteration	Posterior	Likelihood	Prior	rho[1][3]
0	-6745.466	0	-6745.466	-0.05486881
500	-1185.533	0	-1185.533	0.03235214
1000	-1216.797	0	-1216.797	-0.02671736
1500	-1163.849	0	-1163.849	-0.0873175
2000	-1138.38	0	-1138.38	-0.1671409
2500	-1155.783	0	-1155.783	0.02517094
3000	-1172.92	0	-1172.92	-0.3236622
3500	-1132.039	0	-1132.039	-0.03913785
4000	-1128.967	0	-1128.967	0.007732465
4500	-1136.101	0	-1136.101	-0.1808442
5000	-1139.731	0	-1139.731	-0.2052406
5500	-1092.51	0	-1092.51	-0.3453186
6000	-1169.09	0	-1169.09	-0.2788736
6500	-1088.315	0	-1088.315	-0.1172553
7000	-1083.653	0	-1083.653	-0.157994
7500	-1067.347	0	-1067.347	-0.1823739
8000	-1094.446	0	-1094.446	-0.2633505
8500	-1066.858	0	-1066.858	-0.1531616
9000	-1045.527	0	-1045.527	-0.1117305
9500	-961.6165	0	-961.6165	-0.3056933
10000	-1074.431	0	-1074.431	-0.2518447
10500	-1082.994	0	-1082.994	-0.1628311
11000	-1032.749	0	-1032.749	-0.1675348
11500	-958.273	0	-958.273	-0.1444904
12000	-973.0777	0	-973.0777	-0.1606795
12500	-1015.582	0	-1015.582	-0.1907438
13000	-965.4343	0	-965.4343	-0.03271278
13500	-944.1389	0	-944.1389	0.1047593
14000	-896.4239	0	-896.4239	-0.004694324
14500	-897.9202	0	-897.9202	-0.01349513
15000	-804.0202	0	-804.0202	-0.03411887
15500	-850.6665	0	-850.6665	-0.06257646
16000	-869.6155	0	-869.6155	0.04674493
16500	-810.654	0	-810.654	0.02267533
17000	-852.7999	0	-852.7999	-0.03628899
17500	-890.9402	0	-890.9402	-0.06807813
18000	-990.1745	0	-990.1745	-0.1815167
18500	-860.0064	0	-860.0064	-0.1537696
19000	-956.1029	0	-956.1029	-0.1807515
19500	-965.8109	0	-965.8109	-0.2025651
20000	-979.7356	0	-979.7356	-0.2183147
20500	-1046.56	0	-1046.56	-0.1662406
21000	-1038.777	0	-1038.777	-0.2233043
21500	-927.8782	0	-927.8782	0.03017547
22000	-962.7937	0	-962.7937	-0.04418103
22500	-1022.452	0	-1022.452	-0.00501998
23000	-956.8842	0	-956.8842	-0.06765127
23500	-974.9478	0	-974.9478	-0.1397694
24000	-883.5311	0	-883.5311	-0.1827738
24500	-978.0493	0	-978.0493	-0.1236214
25000	-965.0673	0	-965.0673	-0.3181603
25500	-992.2978	0	-992.2978	-0.2772979
26000	-964.5376	0	-964.5376	-0.3977141
26500	-995.6821	0	-995.6821	-0.4005234
27000	-1016.627	0	-1016.627	-0.35684
27500	-1079.82	0	-1079.82	-0.2777109
28000	-1068.151	0	-1068.151	-0.04872964
28500	-1034.211	0	-1034.211	-0.156398
29000	-1138.565	0	-1138.565	-0.129751
29500	-1156.931	0	-1156.931	-0.4077503
30000	-1074.967	0	-1074.967	-0.455533
30500	-1091.418	0	-1091.418	-0.4894219
31000	-1127.784	0	-1127.784	-0.3687997
31500	-1089.804	0	-1089.804	-0.3209232
32000	-1082.073	0	-1082.073	-0.3704659
32500	-1078.689	0	-1078.689	-0.3252905
33000	-988.6399	0	-988.6399	-0.4594481
33500	-1008.612	0	-1008.612	-0.2988249
34000	-1101.261	0	-1101.261	-0.2482211
34500	-1169.263	0	-1169.263	-0.2776857
35000	-1137.676	0	-1137.676	-0.1430622
35500	-1164.916	0	-1164.916	0.01092041
36000	-1167.479	0	-1167.479	-0.03453036
36500	-1112.28	0	-1112.28	-0.07168617
37000	-1158.522	0	-1158.522	-0.1719875
37500	-1169.576	0	-1169.576	-0.1252479
38000	-1157.366	0	-1157.366	-0.07581551
38500	-1169.779	0	-1169.779	0.07986768
39000	-1219.01	0	-1219.01	0.01574155
39500	-1130.516	0	-1130.516	-0.1452044
40000	-1103.616	0	-1103.616	-0.3255524
40500	-1151.664	0	-1151.664	-0.02002665
41000	-1155.979	0	-1155.979	-0.1759966
41500	-1180.23	0	-1180.23	-0.190283
42000	-1166.521	0	-1166.521	-0.1875584
42500	-1149.484	0	-1149.484	-0.09141149
43000	-1103.486	0	-1103.486	-0.02510308
43500	-1181.257	0	-1181.257	-0.02547971
44000	-1231.849	0	-1231.849	-0.144556
44500	-1156.893	0	-1156.893	-0.02261654
45000	-1101.675	0	-1101.675	0.06153033
45500	-1094.8	0	-1094.8	0.07689686
46000	-1110.579	0	-1110.579	-0.1175167
46500	-1056.717	0	-1056.717	-0.032836
47000	-1040.56	0	-1040.56	0.1151838
47500	-979.094	0	-979.094	-0.2871036
48000	-1042.86	0	-1042.86	-0.2239492
48500	-1110.949	0	-1110.949	-0.2453988
49000	-1034.828	0	-1034.828	-0.1052321
49500	-987.6217	0	-987.6217	-0.1333718
50000	-1027.825	0	-1027.825	-0.1744979
50500	-1073.922	0	-1073.922	0.007521311
51000	-1121.539	0	-1121.539	-0.1344872
51500	-1082.174	0	-1082.174	-0.2045558
52000	-1081.142	0	-1081.142	-0.1209566
52500	-1108.563	0	-1108.563	0.02718575
53000	-1137.906	0	-1137.906	-0.02239121
53500	-1035.065	0	-1035.065	0.1668891
54000	-971.8506	0	-971.8506	0.11602
54500	-950.461	0	-950.461	0.1707307
55000	-1009.286	0	-1009.286	0.1011298
55500	-905.3449	0	-905.3449	0.1162911
56000	-980.225	0	-980.225	-0.04429626
56500	-966.6051	0	-966.6051	0.06551767
57000	-853.9578	0	-853.9578	0.05666124
57500	-873.9882	0	-873.9882	0.07244613
58000	-849.2551	0	-849.2551	0.07647995
