Iteration	Posterior	Likelihood	Prior	rho[3][4]
35500	-1594.776	0	-1594.776	0.4655986
36000	-1599.007	0	-1599.007	0.6526793
36500	-1562.7	0	-1562.7	0.6320433
37000	-1570.442	0	-1570.442	0.5644979
37500	-1583.729	0	-1583.729	0.6151258
38000	-1559.956	0	-1559.956	0.4508374
38500	-1540.706	0	-1540.706	0.5253046
39000	-1539.188	0	-1539.188	0.5548225
39500	-1504.775	0	-1504.775	0.7486082
40000	-1460.643	0	-1460.643	0.6418861
40500	-1572.402	0	-1572.402	0.5198192
41000	-1499.867	0	-1499.867	0.5940719
41500	-1554.459	0	-1554.459	0.509225
42000	-1564.081	0	-1564.081	0.6412161
42500	-1611.642	0	-1611.642	0.5517225
43000	-1559.631	0	-1559.631	0.554568
43500	-1546.896	0	-1546.896	0.5468892
44000	-1526.823	0	-1526.823	0.6017404
44500	-1585.789	0	-1585.789	0.6490855
45000	-1510.764	0	-1510.764	0.6760519
45500	-1552.8	0	-1552.8	0.6480562
46000	-1567.132	0	-1567.132	0.5989491
46500	-1482.78	0	-1482.78	0.7327928
47000	-1599.632	0	-1599.632	0.5640727
47500	-1596.586	0	-1596.586	0.5504275
48000	-1526.387	0	-1526.387	0.4823417
48500	-1525.308	0	-1525.308	0.5448042
49000	-1534.618	0	-1534.618	0.5506474
49500	-1569.467	0	-1569.467	0.635121
50000	-1556.234	0	-1556.234	0.5364611
50500	-1469.916	0	-1469.916	0.5163925
51000	-1534.29	0	-1534.29	0.51794
51500	-1504.114	0	-1504.114	0.5132567
52000	-1494.628	0	-1494.628	0.6169766
52500	-1423.75	0	-1423.75	0.582261
53000	-1422.352	0	-1422.352	0.709391
53500	-1437.871	0	-1437.871	0.5404156
54000	-1502.103	0	-1502.103	0.4849206
54500	-1542.058	0	-1542.058	0.5539178
55000	-1519.605	0	-1519.605	0.5023639
55500	-1447.67	0	-1447.67	0.6339989
56000	-1543.289	0	-1543.289	0.6096054
56500	-1538.08	0	-1538.08	0.5795748
57000	-1481.698	0	-1481.698	0.5805194
57500	-1452.419	0	-1452.419	0.6772899
58000	-1516.348	0	-1516.348	0.6637341
58500	-1464.428	0	-1464.428	0.6685943
59000	-1495.71	0	-1495.71	0.5946137
59500	-1498.938	0	-1498.938	0.6024492
60000	-1543.473	0	-1543.473	0.5171627
60500	-1552.617	0	-1552.617	0.5568825
61000	-1488.325	0	-1488.325	0.5080628
61500	-1533.475	0	-1533.475	0.7234307
62000	-1584.346	0	-1584.346	0.4609009
62500	-1651.285	0	-1651.285	0.271917
63000	-1591.337	0	-1591.337	0.4885414
63500	-1558.035	0	-1558.035	0.5559952
64000	-1597.553	0	-1597.553	0.6171341
64500	-1473.305	0	-1473.305	0.6184367
65000	-1482.464	0	-1482.464	0.6425186
65500	-1446.76	0	-1446.76	0.7261199
66000	-1465.381	0	-1465.381	0.5889561
66500	-1480.667	0	-1480.667	0.6282917
67000	-1529.438	0	-1529.438	0.6889062
67500	-1488.075	0	-1488.075	0.7361852
68000	-1564.566	0	-1564.566	0.5721876
68500	-1530.018	0	-1530.018	0.6367598
