Iteration	Posterior	Likelihood	Prior	rho[2][4]
0	-8970.168	0	-8970.168	0.01804214
500	-1808.775	0	-1808.775	-0.441886
1000	-1740.946	0	-1740.946	-0.4689462
1500	-1643.105	0	-1643.105	-0.2756278
2000	-1550.207	0	-1550.207	-0.3188263
2500	-1546.959	0	-1546.959	-0.1818276
3000	-1585.54	0	-1585.54	-0.2324913
3500	-1556.264	0	-1556.264	-0.1923839
4000	-1582.158	0	-1582.158	-0.1669739
4500	-1564.021	0	-1564.021	-0.2222291
5000	-1640.023	0	-1640.023	-0.2031843
5500	-1632.329	0	-1632.329	-0.1632964
6000	-1618.508	0	-1618.508	-0.09359793
6500	-1578.183	0	-1578.183	-0.2445319
7000	-1602.245	0	-1602.245	-0.3516807
7500	-1639.756	0	-1639.756	-0.1991321
8000	-1620.841	0	-1620.841	-0.4356272
8500	-1576.081	0	-1576.081	-0.4104258
9000	-1611.178	0	-1611.178	-0.3952538
9500	-1630.709	0	-1630.709	-0.253492
10000	-1602.402	0	-1602.402	-0.09947806
10500	-1529.157	0	-1529.157	-0.1020123
11000	-1546.89	0	-1546.89	-0.1857295
11500	-1573.337	0	-1573.337	-0.0965954
12000	-1514.767	0	-1514.767	-0.05917626
12500	-1578.12	0	-1578.12	-0.1307646
13000	-1599.135	0	-1599.135	-0.1613537
13500	-1606.29	0	-1606.29	-0.07013387
14000	-1611.055	0	-1611.055	0.07126611
14500	-1623.345	0	-1623.345	-0.0157513
15000	-1646.889	0	-1646.889	-0.05709142
15500	-1573.651	0	-1573.651	-0.004203891
16000	-1518.827	0	-1518.827	-0.1392807
16500	-1607.764	0	-1607.764	-0.1723312
17000	-1596.119	0	-1596.119	-0.1878658
17500	-1588.254	0	-1588.254	-0.1095939
18000	-1580.294	0	-1580.294	-0.3113191
18500	-1621.172	0	-1621.172	-0.006661842
19000	-1621.057	0	-1621.057	0.05981841
19500	-1604.094	0	-1604.094	0.0690765
20000	-1620.381	0	-1620.381	-0.09297669
20500	-1675.906	0	-1675.906	-0.01030671
21000	-1646.051	0	-1646.051	-0.1800591
21500	-1554.761	0	-1554.761	0.03712286
22000	-1507.099	0	-1507.099	0.1206324
22500	-1546.96	0	-1546.96	0.1292805
23000	-1509.1	0	-1509.1	-0.06672335
23500	-1464.259	0	-1464.259	-0.1390057
24000	-1473.921	0	-1473.921	-0.1361257
24500	-1491.183	0	-1491.183	-0.05337085
25000	-1569.234	0	-1569.234	0.04157497
25500	-1533.928	0	-1533.928	0.006546919
26000	-1553.306	0	-1553.306	0.06546252
26500	-1576.887	0	-1576.887	0.004670667
27000	-1578.989	0	-1578.989	-0.2479437
27500	-1630.115	0	-1630.115	-0.1441305
28000	-1607.41	0	-1607.41	-0.006808275
28500	-1575.744	0	-1575.744	-0.1142973
29000	-1580.833	0	-1580.833	-0.2392173
29500	-1607.698	0	-1607.698	-0.2560031
30000	-1583.456	0	-1583.456	-0.2753869
30500	-1654.712	0	-1654.712	-0.4349487
31000	-1568.805	0	-1568.805	-0.2798622
31500	-1539.819	0	-1539.819	-0.3658688
32000	-1607.303	0	-1607.303	-0.2929854
32500	-1517.301	0	-1517.301	-0.07133646
33000	-1575.741	0	-1575.741	-0.3601092
33500	-1579.85	0	-1579.85	-0.1185843
34000	-1555.25	0	-1555.25	-0.3095685
34500	-1513.215	0	-1513.215	-0.3629284
35000	-1584.855	0	-1584.855	-0.1243121
35500	-1570.425	0	-1570.425	-0.3055444
36000	-1544.934	0	-1544.934	-0.2645299
36500	-1482.396	0	-1482.396	-0.1297415
37000	-1541.212	0	-1541.212	-0.1702328
37500	-1482.042	0	-1482.042	-0.2405388
38000	-1514.111	0	-1514.111	-0.2339718
38500	-1562.595	0	-1562.595	-0.3164843
39000	-1616.445	0	-1616.445	-0.1702146
39500	-1622.335	0	-1622.335	-0.128184
40000	-1592.374	0	-1592.374	-0.1352051
40500	-1502.145	0	-1502.145	-0.110247
41000	-1542.148	0	-1542.148	-0.1967403
41500	-1524.316	0	-1524.316	0.009585953
42000	-1512.207	0	-1512.207	0.1057227
42500	-1515.692	0	-1515.692	-0.006867524
43000	-1540.497	0	-1540.497	0.003986824
43500	-1566.263	0	-1566.263	-0.2650233
44000	-1546.54	0	-1546.54	-0.3426283
44500	-1574.69	0	-1574.69	-0.1983361
45000	-1495.015	0	-1495.015	-0.1872402
45500	-1512.429	0	-1512.429	-0.2796239
46000	-1540.762	0	-1540.762	-0.0005120467
46500	-1571.514	0	-1571.514	-0.1176284
47000	-1502.568	0	-1502.568	-0.07826075
47500	-1447.866	0	-1447.866	0.03403813
48000	-1473.477	0	-1473.477	-0.02936867
48500	-1558.693	0	-1558.693	-0.07285513
49000	-1553.918	0	-1553.918	-0.1442193
49500	-1530.289	0	-1530.289	-0.4032878
50000	-1537.822	0	-1537.822	-0.3138115
50500	-1521.551	0	-1521.551	-0.1971076
51000	-1491.109	0	-1491.109	-0.2577703
51500	-1485.021	0	-1485.021	-0.1313474
52000	-1519.542	0	-1519.542	-0.07943854
52500	-1554.136	0	-1554.136	-0.2476974
53000	-1490.441	0	-1490.441	-0.1627483
53500	-1538.845	0	-1538.845	-0.04436234
54000	-1453.591	0	-1453.591	-0.05177236
