Iteration	Posterior	Likelihood	Prior	rho[1][2]
35500	-1570.425	0	-1570.425	0.3794928
36000	-1544.934	0	-1544.934	0.5780693
36500	-1482.396	0	-1482.396	0.6467497
37000	-1541.212	0	-1541.212	0.5388671
37500	-1482.042	0	-1482.042	0.4906351
38000	-1514.111	0	-1514.111	0.5614234
38500	-1562.595	0	-1562.595	0.2788436
39000	-1616.445	0	-1616.445	0.5443034
39500	-1622.335	0	-1622.335	0.4231174
40000	-1592.374	0	-1592.374	0.374683
40500	-1502.145	0	-1502.145	0.4612239
41000	-1542.148	0	-1542.148	0.5069419
41500	-1524.316	0	-1524.316	0.5250782
42000	-1512.207	0	-1512.207	0.5644539
42500	-1515.692	0	-1515.692	0.5128835
43000	-1540.497	0	-1540.497	0.6187886
43500	-1566.263	0	-1566.263	0.421889
44000	-1546.54	0	-1546.54	0.4581683
44500	-1574.69	0	-1574.69	0.4892665
45000	-1495.015	0	-1495.015	0.4474198
45500	-1512.429	0	-1512.429	0.5175211
46000	-1540.762	0	-1540.762	0.5142672
46500	-1571.514	0	-1571.514	0.2918268
47000	-1502.568	0	-1502.568	0.3174234
47500	-1447.866	0	-1447.866	0.5160738
48000	-1473.477	0	-1473.477	0.485314
48500	-1558.693	0	-1558.693	0.4609151
49000	-1553.918	0	-1553.918	0.3962323
49500	-1530.289	0	-1530.289	0.5893261
50000	-1537.822	0	-1537.822	0.5905985
50500	-1521.551	0	-1521.551	0.5302361
51000	-1491.109	0	-1491.109	0.5253449
51500	-1485.021	0	-1485.021	0.4682632
52000	-1519.542	0	-1519.542	0.3343239
52500	-1554.136	0	-1554.136	0.4864883
53000	-1490.441	0	-1490.441	0.5505054
53500	-1538.845	0	-1538.845	0.6147982
54000	-1453.591	0	-1453.591	0.6532543
54500	-1557.397	0	-1557.397	0.5560938
55000	-1479.521	0	-1479.521	0.5921596
55500	-1401.674	0	-1401.674	0.7244835
56000	-1402.963	0	-1402.963	0.7062666
56500	-1424.778	0	-1424.778	0.6854911
57000	-1480.257	0	-1480.257	0.6123904
57500	-1464.244	0	-1464.244	0.462492
58000	-1543.866	0	-1543.866	0.44318
58500	-1579.859	0	-1579.859	0.4288886
59000	-1554.101	0	-1554.101	0.6181844
59500	-1524.284	0	-1524.284	0.6065189
60000	-1481.882	0	-1481.882	0.6871051
60500	-1407.516	0	-1407.516	0.5255671
61000	-1397.823	0	-1397.823	0.5625528
61500	-1469.749	0	-1469.749	0.6882223
62000	-1425.324	0	-1425.324	0.7059712
62500	-1429.248	0	-1429.248	0.8158675
63000	-1543.044	0	-1543.044	0.6745984
63500	-1495.214	0	-1495.214	0.6803377
64000	-1534.853	0	-1534.853	0.7355998
64500	-1558.211	0	-1558.211	0.5930707
65000	-1511.209	0	-1511.209	0.7767231
65500	-1530.176	0	-1530.176	0.5939206
66000	-1497.371	0	-1497.371	0.6432238
66500	-1517.893	0	-1517.893	0.6151321
67000	-1516.066	0	-1516.066	0.6708212
67500	-1481.509	0	-1481.509	0.5100812
68000	-1531.174	0	-1531.174	0.4387258
68500	-1489.105	0	-1489.105	0.4680348
69000	-1543.978	0	-1543.978	0.3993027
69500	-1556.481	0	-1556.481	0.3371931
70000	-1516.631	0	-1516.631	0.3352447
70500	-1481.429	0	-1481.429	0.4647527
71000	-1567.784	0	-1567.784	0.3931771
71500	-1530.962	0	-1530.962	0.5672993
72000	-1471.09	0	-1471.09	0.4489114
72500	-1502.035	0	-1502.035	0.3909442
73000	-1556.133	0	-1556.133	0.2445072
73500	-1582.246	0	-1582.246	0.2310123
74000	-1588.631	0	-1588.631	0.2004258
74500	-1499.152	0	-1499.152	0.09729558
75000	-1565.123	0	-1565.123	0.3236452
75500	-1604.285	0	-1604.285	0.386616
76000	-1629.767	0	-1629.767	0.3051948
76500	-1528.512	0	-1528.512	0.315137
77000	-1516.467	0	-1516.467	0.4761128
77500	-1461.356	0	-1461.356	0.488975
78000	-1540.237	0	-1540.237	0.5657689
78500	-1470.534	0	-1470.534	0.5652798
79000	-1458.149	0	-1458.149	0.5680036
79500	-1531.32	0	-1531.32	0.5257682
80000	-1517.518	0	-1517.518	0.5373764
80500	-1500.605	0	-1500.605	0.5392752
81000	-1527.185	0	-1527.185	0.5558565
81500	-1456.439	0	-1456.439	0.6097082
82000	-1497.164	0	-1497.164	0.5527763
82500	-1550.643	0	-1550.643	0.6902254
83000	-1526.902	0	-1526.902	0.6435201
83500	-1570.351	0	-1570.351	0.7459173
84000	-1502.921	0	-1502.921	0.5584245
84500	-1519.063	0	-1519.063	0.4731837
85000	-1530.128	0	-1530.128	0.6434558
85500	-1492.574	0	-1492.574	0.7423909
86000	-1461.693	0	-1461.693	0.7014764
86500	-1452.54	0	-1452.54	0.6928568
87000	-1445.659	0	-1445.659	0.6833177
87500	-1539.995	0	-1539.995	0.6308704
88000	-1458.062	0	-1458.062	0.7902723
88500	-1517.796	0	-1517.796	0.7593566
89000	-1470.328	0	-1470.328	0.6163475
89500	-1523.004	0	-1523.004	0.5144579
90000	-1543.8	0	-1543.8	0.3063888
90500	-1527.097	0	-1527.097	0.3754108
91000	-1491.481	0	-1491.481	0.5815203
91500	-1508.162	0	-1508.162	0.6535324
92000	-1590.483	0	-1590.483	0.2979312
92500	-1593.344	0	-1593.344	0.4489186
93000	-1516.529	0	-1516.529	0.4635655
93500	-1452.985	0	-1452.985	0.4326246
94000	-1525.306	0	-1525.306	0.3562776
94500	-1429.929	0	-1429.929	0.4346193
95000	-1455.528	0	-1455.528	0.5756418
95500	-1549.13	0	-1549.13	0.4159211
96000	-1566.681	0	-1566.681	0.4219734
96500	-1550.996	0	-1550.996	0.6297054
97000	-1522.901	0	-1522.901	0.6384521
97500	-1516.768	0	-1516.768	0.6215292
98000	-1505.233	0	-1505.233	0.6864362
98500	-1566.376	0	-1566.376	0.6492281
99000	-1590.498	0	-1590.498	0.4576233
99500	-1537.954	0	-1537.954	0.4849801
100000	-1559.457	0	-1559.457	0.649061
100500	-1463.982	0	-1463.982	0.6640558
101000	-1457.901	0	-1457.901	0.5216963
101500	-1541.271	0	-1541.271	0.5580184
102000	-1569.716	0	-1569.716	0.6930543
102500	-1543.509	0	-1543.509	0.6733257
103000	-1489.275	0	-1489.275	0.7605633
103500	-1504.615	0	-1504.615	0.5682296
104000	-1576.85	0	-1576.85	0.6179528
104500	-1576.741	0	-1576.741	0.4822407
105000	-1551.638	0	-1551.638	0.6934274
105500	-1619.849	0	-1619.849	0.5116977
106000	-1601.521	0	-1601.521	0.4422436
106500	-1611.184	0	-1611.184	0.510105
107000	-1563.73	0	-1563.73	0.4993422
107500	-1602.285	0	-1602.285	0.5475584
108000	-1544.538	0	-1544.538	0.712617
108500	-1560.51	0	-1560.51	0.6094679
109000	-1595.452	0	-1595.452	0.4489928
109500	-1511.033	0	-1511.033	0.5159372
110000	-1475.533	0	-1475.533	0.5396473
110500	-1561.27	0	-1561.27	0.601671
111000	-1508.893	0	-1508.893	0.6243009
111500	-1517.094	0	-1517.094	0.4961308
112000	-1514.041	0	-1514.041	0.6047977
112500	-1593.547	0	-1593.547	0.601754
113000	-1511.587	0	-1511.587	0.5642922
113500	-1488.28	0	-1488.28	0.6938237
114000	-1440.013	0	-1440.013	0.6213732
114500	-1569.871	0	-1569.871	0.5142798
115000	-1574.825	0	-1574.825	0.4835303
115500	-1539.539	0	-1539.539	0.6295864
116000	-1640.946	0	-1640.946	0.3939964
116500	-1556.928	0	-1556.928	0.5238686
117000	-1528.289	0	-1528.289	0.4363109
117500	-1493.75	0	-1493.75	0.4410377
118000	-1467.914	0	-1467.914	0.5316092
118500	-1485.394	0	-1485.394	0.6369857
119000	-1489.479	0	-1489.479	0.7749791
119500	-1497.298	0	-1497.298	0.7649335
120000	-1548.717	0	-1548.717	0.5619608
120500	-1395.852	0	-1395.852	0.6119184
121000	-1390.445	0	-1390.445	0.6436274
121500	-1481.737	0	-1481.737	0.6132273
122000	-1455.606	0	-1455.606	0.4695418
122500	-1366.683	0	-1366.683	0.6271234
123000	-1405.107	0	-1405.107	0.5528778
123500	-1422.214	0	-1422.214	0.6240667
124000	-1447.26	0	-1447.26	0.6135966
124500	-1432.627	0	-1432.627	0.5374467
125000	-1448.319	0	-1448.319	0.6406848
125500	-1507.144	0	-1507.144	0.4837135
126000	-1384.744	0	-1384.744	0.5051643
126500	-1391.216	0	-1391.216	0.5425404
127000	-1398.695	0	-1398.695	0.5372804
127500	-1412.566	0	-1412.566	0.6544265
128000	-1295.339	0	-1295.339	0.7387664
128500	-1409.631	0	-1409.631	0.666212
129000	-1425.98	0	-1425.98	0.5910768
129500	-1414.032	0	-1414.032	0.5211716
130000	-1493.03	0	-1493.03	0.4720055
130500	-1422.477	0	-1422.477	0.5597035
131000	-1478.935	0	-1478.935	0.2950771
131500	-1462.686	0	-1462.686	0.430523
132000	-1469.021	0	-1469.021	0.3594052
132500	-1451.146	0	-1451.146	0.498046
133000	-1474.151	0	-1474.151	0.456877
133500	-1442.409	0	-1442.409	0.5773856
134000	-1415.211	0	-1415.211	0.6523369
134500	-1436.808	0	-1436.808	0.6614305
135000	-1424.613	0	-1424.613	0.6481735
135500	-1418.769	0	-1418.769	0.6547486
136000	-1450.732	0	-1450.732	0.6592079
136500	-1456.501	0	-1456.501	0.6595547
137000	-1568.043	0	-1568.043	0.4338187
137500	-1443.802	0	-1443.802	0.7468598
138000	-1506.826	0	-1506.826	0.6978564
138500	-1541.607	0	-1541.607	0.554222
139000	-1471.688	0	-1471.688	0.6205585
139500	-1467.17	0	-1467.17	0.5841035
140000	-1472.656	0	-1472.656	0.5784738
140500	-1545.261	0	-1545.261	0.5194893
141000	-1549.811	0	-1549.811	0.4249322
141500	-1509.135	0	-1509.135	0.5030634
142000	-1498.059	0	-1498.059	0.4972886
142500	-1479.173	0	-1479.173	0.4481965
143000	-1459.391	0	-1459.391	0.5069774
143500	-1487.923	0	-1487.923	0.4763602
144000	-1492.4	0	-1492.4	0.5571855
144500	-1506.536	0	-1506.536	0.5485044
145000	-1521.406	0	-1521.406	0.5662432
145500	-1474.392	0	-1474.392	0.7422887
146000	-1458.839	0	-1458.839	0.6773235
146500	-1531.41	0	-1531.41	0.7176552
147000	-1507.296	0	-1507.296	0.7599347
147500	-1435.67	0	-1435.67	0.740425
148000	-1445.782	0	-1445.782	0.7350702
148500	-1526.198	0	-1526.198	0.5402084
149000	-1503.391	0	-1503.391	0.4892363
149500	-1451.398	0	-1451.398	0.5779723
150000	-1423.714	0	-1423.714	0.514752
150500	-1384.359	0	-1384.359	0.7448427
151000	-1420.628	0	-1420.628	0.7405563
151500	-1383.15	0	-1383.15	0.7169812
152000	-1346.213	0	-1346.213	0.6969862
152500	-1440.886	0	-1440.886	0.7500003
153000	-1533.163	0	-1533.163	0.580371
153500	-1545.738	0	-1545.738	0.3773086
154000	-1593.079	0	-1593.079	0.4730509
154500	-1614.393	0	-1614.393	0.5026993
155000	-1527.663	0	-1527.663	0.6410366
155500	-1587.929	0	-1587.929	0.5357614
156000	-1562.773	0	-1562.773	0.635817
156500	-1497.197	0	-1497.197	0.6749482
157000	-1473.372	0	-1473.372	0.5039595
157500	-1573.613	0	-1573.613	0.5948408
158000	-1451.81	0	-1451.81	0.5472454
158500	-1459.765	0	-1459.765	0.5744917
159000	-1500.47	0	-1500.47	0.4013939
159500	-1501.999	0	-1501.999	0.3596538
160000	-1512.683	0	-1512.683	0.5469512
160500	-1471.205	0	-1471.205	0.5683992
161000	-1484.067	0	-1484.067	0.590401
161500	-1510.531	0	-1510.531	0.5576403
162000	-1460.475	0	-1460.475	0.6329435
162500	-1424.193	0	-1424.193	0.6749876
163000	-1486.41	0	-1486.41	0.6039203
163500	-1521.075	0	-1521.075	0.6677333
164000	-1402.795	0	-1402.795	0.65249
164500	-1435.203	0	-1435.203	0.7485805
165000	-1406.262	0	-1406.262	0.6981681
165500	-1449.943	0	-1449.943	0.7173832
166000	-1488.739	0	-1488.739	0.5983523
166500	-1495.662	0	-1495.662	0.4854502
167000	-1511.319	0	-1511.319	0.6540396
167500	-1373.815	0	-1373.815	0.7056442
168000	-1548.168	0	-1548.168	0.71864
168500	-1542.912	0	-1542.912	0.6995424
169000	-1536.075	0	-1536.075	0.7395441
169500	-1492.999	0	-1492.999	0.7079244
170000	-1476.96	0	-1476.96	0.5101681
170500	-1422.962	0	-1422.962	0.4995161
171000	-1494.189	0	-1494.189	0.4795436
171500	-1492.932	0	-1492.932	0.618473
172000	-1570.383	0	-1570.383	0.4622136
172500	-1503.647	0	-1503.647	0.5026465
173000	-1459.401	0	-1459.401	0.3100795
173500	-1491.693	0	-1491.693	0.4879572
174000	-1492.605	0	-1492.605	0.4927579
174500	-1527.937	0	-1527.937	0.5113887
175000	-1552.525	0	-1552.525	0.5812082
175500	-1547.616	0	-1547.616	0.5334362
176000	-1469.72	0	-1469.72	0.724546
176500	-1441.899	0	-1441.899	0.7526304
177000	-1413.475	0	-1413.475	0.7275058
177500	-1512.491	0	-1512.491	0.6520737
178000	-1492.278	0	-1492.278	0.7486356
178500	-1386.043	0	-1386.043	0.8114267
179000	-1359.362	0	-1359.362	0.7697212
179500	-1377.098	0	-1377.098	0.7544476
180000	-1421.715	0	-1421.715	0.7302003
180500	-1498.399	0	-1498.399	0.6422155
181000	-1528.164	0	-1528.164	0.5015226
181500	-1488.437	0	-1488.437	0.5254749
182000	-1499.39	0	-1499.39	0.5491088
182500	-1447.913	0	-1447.913	0.6369004
183000	-1426.349	0	-1426.349	0.4661355
183500	-1451.646	0	-1451.646	0.5288391
184000	-1383.241	0	-1383.241	0.5331973
184500	-1453.271	0	-1453.271	0.5030261
185000	-1392.813	0	-1392.813	0.3770196
185500	-1446.649	0	-1446.649	0.73935
186000	-1502.057	0	-1502.057	0.606352
186500	-1536.393	0	-1536.393	0.4917851
187000	-1482.552	0	-1482.552	0.4653575
187500	-1517.207	0	-1517.207	0.3190785
188000	-1478.524	0	-1478.524	0.556222
188500	-1390.2	0	-1390.2	0.6042815
189000	-1480.064	0	-1480.064	0.6292398
189500	-1527.454	0	-1527.454	0.7419903
190000	-1535.577	0	-1535.577	0.6339541
190500	-1428.397	0	-1428.397	0.6330226
191000	-1408.484	0	-1408.484	0.6216777
191500	-1422.46	0	-1422.46	0.5789415
192000	-1508.181	0	-1508.181	0.5565381
192500	-1490.089	0	-1490.089	0.6673346
193000	-1410.909	0	-1410.909	0.7736554
193500	-1464.961	0	-1464.961	0.765943
194000	-1480.06	0	-1480.06	0.5622032
194500	-1457.01	0	-1457.01	0.415052
195000	-1454.175	0	-1454.175	0.4557962
195500	-1435.613	0	-1435.613	0.6084433
196000	-1429.371	0	-1429.371	0.5042768
196500	-1506.37	0	-1506.37	0.5660562
197000	-1466.617	0	-1466.617	0.7138932
197500	-1428.647	0	-1428.647	0.5898243
198000	-1383.708	0	-1383.708	0.5623828
198500	-1490.759	0	-1490.759	0.5329345
199000	-1431.272	0	-1431.272	0.5485177
199500	-1522.354	0	-1522.354	0.3842373
200000	-1498.876	0	-1498.876	0.5369701
200500	-1427.436	0	-1427.436	0.4922728
201000	-1507.225	0	-1507.225	0.6351659
201500	-1427.354	0	-1427.354	0.599904
202000	-1444.38	0	-1444.38	0.5449227
202500	-1485.64	0	-1485.64	0.5198276
203000	-1484.116	0	-1484.116	0.6217738
203500	-1451.875	0	-1451.875	0.6406571
204000	-1403.665	0	-1403.665	0.7389666
204500	-1418.522	0	-1418.522	0.6481394
205000	-1466.54	0	-1466.54	0.6612407
205500	-1519.9	0	-1519.9	0.658485
206000	-1481.281	0	-1481.281	0.6850575
206500	-1416.506	0	-1416.506	0.7100359
207000	-1407.05	0	-1407.05	0.7862209
207500	-1413.759	0	-1413.759	0.7102031
208000	-1464.331	0	-1464.331	0.7024137
208500	-1510.247	0	-1510.247	0.5918141
209000	-1552.411	0	-1552.411	0.5461746
209500	-1564.768	0	-1564.768	0.6412129
210000	-1474.674	0	-1474.674	0.5992512
210500	-1407.293	0	-1407.293	0.6283317
211000	-1337.653	0	-1337.653	0.6782428
211500	-1400.904	0	-1400.904	0.7713253
212000	-1372.451	0	-1372.451	0.7282211
212500	-1476.994	0	-1476.994	0.555099
213000	-1490.404	0	-1490.404	0.5151376
213500	-1405.01	0	-1405.01	0.5669721
214000	-1439.839	0	-1439.839	0.5044453
214500	-1442.403	0	-1442.403	0.7855597
215000	-1489.988	0	-1489.988	0.6124223
215500	-1488.259	0	-1488.259	0.7769787
216000	-1532.362	0	-1532.362	0.6611071
216500	-1493.438	0	-1493.438	0.6130899
217000	-1495.958	0	-1495.958	0.6376407
217500	-1495.816	0	-1495.816	0.6099369
218000	-1410.898	0	-1410.898	0.6170222
218500	-1427.1	0	-1427.1	0.7610235
219000	-1454.575	0	-1454.575	0.7391122
219500	-1345.033	0	-1345.033	0.7958402
220000	-1335.035	0	-1335.035	0.7418522
220500	-1490.332	0	-1490.332	0.7031667
221000	-1379.204	0	-1379.204	0.729179
221500	-1394.383	0	-1394.383	0.7123369
222000	-1426.971	0	-1426.971	0.744351
222500	-1445.593	0	-1445.593	0.676275
223000	-1354.946	0	-1354.946	0.7379018
223500	-1362.459	0	-1362.459	0.6891243
224000	-1364.714	0	-1364.714	0.6738477
224500	-1367.411	0	-1367.411	0.6679225
225000	-1486.003	0	-1486.003	0.5857251
225500	-1334.238	0	-1334.238	0.6434168
226000	-1447.11	0	-1447.11	0.6001492
226500	-1494.64	0	-1494.64	0.630172
227000	-1386.166	0	-1386.166	0.6455169
227500	-1348.543	0	-1348.543	0.7131134
228000	-1384.457	0	-1384.457	0.6824149
228500	-1449.253	0	-1449.253	0.7159653
229000	-1394.627	0	-1394.627	0.7886186
229500	-1411.85	0	-1411.85	0.7561464
230000	-1339.322	0	-1339.322	0.7074154
230500	-1381.879	0	-1381.879	0.6471048
231000	-1377.256	0	-1377.256	0.6632204
231500	-1455.661	0	-1455.661	0.7208287
232000	-1457.656	0	-1457.656	0.6674911
232500	-1356.736	0	-1356.736	0.6989621
233000	-1392.578	0	-1392.578	0.6405127
233500	-1447.345	0	-1447.345	0.710766
234000	-1348.445	0	-1348.445	0.7250798
234500	-1387.066	0	-1387.066	0.7641591
235000	-1398.383	0	-1398.383	0.6860427
235500	-1363.864	0	-1363.864	0.6879885
236000	-1403.57	0	-1403.57	0.7618903
236500	-1445.821	0	-1445.821	0.737443
237000	-1439.632	0	-1439.632	0.7317823
237500	-1427.989	0	-1427.989	0.7137545
238000	-1346.729	0	-1346.729	0.7591982
238500	-1377.552	0	-1377.552	0.7800199
239000	-1398.749	0	-1398.749	0.7347542
239500	-1430.274	0	-1430.274	0.7084295
240000	-1376.226	0	-1376.226	0.7463188
240500	-1473.516	0	-1473.516	0.7399425
241000	-1360.93	0	-1360.93	0.8114878
241500	-1426.852	0	-1426.852	0.7457935
242000	-1496.762	0	-1496.762	0.6725373
242500	-1386.676	0	-1386.676	0.6845305
243000	-1508.664	0	-1508.664	0.4931743
243500	-1581.82	0	-1581.82	0.4143308
244000	-1547.6	0	-1547.6	0.3927708
244500	-1535.083	0	-1535.083	0.5471988
245000	-1482.224	0	-1482.224	0.7147378
245500	-1485.596	0	-1485.596	0.6728533
246000	-1540.977	0	-1540.977	0.6055791
246500	-1377.119	0	-1377.119	0.6462419
247000	-1456.941	0	-1456.941	0.5820126
247500	-1526.072	0	-1526.072	0.534142
248000	-1484.168	0	-1484.168	0.5156399
248500	-1413.897	0	-1413.897	0.6409799
249000	-1448.471	0	-1448.471	0.5261174
249500	-1478.377	0	-1478.377	0.3941041
250000	-1470.081	0	-1470.081	0.4236541
250500	-1514.606	0	-1514.606	0.3790196
251000	-1489.313	0	-1489.313	0.4390367
251500	-1492.796	0	-1492.796	0.3911873
252000	-1480.119	0	-1480.119	0.4968805
252500	-1438.765	0	-1438.765	0.4466734
253000	-1346.779	0	-1346.779	0.534123
253500	-1429.572	0	-1429.572	0.3992266
254000	-1483.356	0	-1483.356	0.3204278
254500	-1590.068	0	-1590.068	0.3917415
255000	-1497.329	0	-1497.329	0.3597249
255500	-1567.47	0	-1567.47	0.5738586
256000	-1425.687	0	-1425.687	0.5192531
256500	-1501.871	0	-1501.871	0.6890227
257000	-1453.338	0	-1453.338	0.2836022
257500	-1502.748	0	-1502.748	0.4336956
258000	-1480.763	0	-1480.763	0.4695016
258500	-1493.729	0	-1493.729	0.5809896
259000	-1496.935	0	-1496.935	0.5541784
259500	-1430.38	0	-1430.38	0.7013793
260000	-1444.551	0	-1444.551	0.6732098
260500	-1480.436	0	-1480.436	0.7003346
261000	-1435.612	0	-1435.612	0.8005261
261500	-1352.497	0	-1352.497	0.8178718
262000	-1418.044	0	-1418.044	0.766588
262500	-1394.389	0	-1394.389	0.8223275
263000	-1321.603	0	-1321.603	0.790189
263500	-1359.904	0	-1359.904	0.8268432
264000	-1497.095	0	-1497.095	0.7278033
264500	-1519.492	0	-1519.492	0.7352591
265000	-1493.869	0	-1493.869	0.6435174
265500	-1473.179	0	-1473.179	0.5127433
266000	-1497.065	0	-1497.065	0.5881571
266500	-1459.473	0	-1459.473	0.6243522
267000	-1501.138	0	-1501.138	0.3245765
267500	-1494.144	0	-1494.144	0.3706099
268000	-1539.035	0	-1539.035	0.5790976
268500	-1541.708	0	-1541.708	0.4580479
269000	-1488.777	0	-1488.777	0.551363
269500	-1482.855	0	-1482.855	0.5024486
270000	-1519.448	0	-1519.448	0.6631939
270500	-1494.877	0	-1494.877	0.6853024
271000	-1443.421	0	-1443.421	0.7311858
271500	-1496.746	0	-1496.746	0.6529587
272000	-1425.313	0	-1425.313	0.6625648
272500	-1530.36	0	-1530.36	0.5558366
273000	-1509.367	0	-1509.367	0.5749344
273500	-1626.686	0	-1626.686	0.5310696
274000	-1508.154	0	-1508.154	0.4853825
274500	-1437.166	0	-1437.166	0.5920955
275000	-1433.495	0	-1433.495	0.4910624
275500	-1456.243	0	-1456.243	0.2861568
276000	-1572.477	0	-1572.477	0.2000857
276500	-1565.54	0	-1565.54	0.4795601
277000	-1549.968	0	-1549.968	0.3571809
277500	-1555.182	0	-1555.182	0.2942929
278000	-1541.054	0	-1541.054	0.2473042
278500	-1472.891	0	-1472.891	0.3998884
279000	-1505.059	0	-1505.059	0.3955339
279500	-1547.783	0	-1547.783	0.3937363
280000	-1502.869	0	-1502.869	0.4776293
280500	-1405.267	0	-1405.267	0.5748743
281000	-1419.176	0	-1419.176	0.6157649
281500	-1426.525	0	-1426.525	0.6079671
282000	-1483.499	0	-1483.499	0.5250196
282500	-1404.2	0	-1404.2	0.6252657
283000	-1381.196	0	-1381.196	0.5310209
283500	-1460.094	0	-1460.094	0.52961
284000	-1512.365	0	-1512.365	0.4846421
284500	-1444.106	0	-1444.106	0.6473557
285000	-1467.392	0	-1467.392	0.6489087
285500	-1470.218	0	-1470.218	0.523864
286000	-1485.208	0	-1485.208	0.5946496
286500	-1455.652	0	-1455.652	0.6218912
287000	-1449.642	0	-1449.642	0.609395
287500	-1376.544	0	-1376.544	0.543529
288000	-1402.517	0	-1402.517	0.564515
288500	-1458.24	0	-1458.24	0.5053363
289000	-1509.06	0	-1509.06	0.5864775
289500	-1595.043	0	-1595.043	0.6525635
290000	-1520.245	0	-1520.245	0.4459811
290500	-1513.237	0	-1513.237	0.5615581
291000	-1553.831	0	-1553.831	0.5778787
291500	-1563.91	0	-1563.91	0.6437541
292000	-1549.396	0	-1549.396	0.6059402
292500	-1564.408	0	-1564.408	0.5651712
293000	-1598.005	0	-1598.005	0.5406055
293500	-1563.025	0	-1563.025	0.5065919
294000	-1598.781	0	-1598.781	0.4779825
294500	-1616.096	0	-1616.096	0.599275
295000	-1577.225	0	-1577.225	0.5030989
295500	-1617.12	0	-1617.12	0.4581124
296000	-1554.64	0	-1554.64	0.410649
296500	-1560.157	0	-1560.157	0.4736787
297000	-1556.74	0	-1556.74	0.3582502
297500	-1564.647	0	-1564.647	0.3654379
298000	-1627.687	0	-1627.687	0.491069
298500	-1588.256	0	-1588.256	0.4788273
299000	-1567.72	0	-1567.72	0.4522559
299500	-1593.851	0	-1593.851	0.459761
300000	-1547.3	0	-1547.3	0.639236
300500	-1545.792	0	-1545.792	0.5300272
301000	-1564.956	0	-1564.956	0.5057935
301500	-1515.502	0	-1515.502	0.5699445
302000	-1519.19	0	-1519.19	0.5152951
302500	-1496.038	0	-1496.038	0.4968167
303000	-1473.217	0	-1473.217	0.543878
303500	-1492.818	0	-1492.818	0.5598173
304000	-1499.371	0	-1499.371	0.6143055
